payment_id,customer_id,session_id,attempt_ts,method,card_bin,payment_country,ip_hash,device_id,amount,result,is_fraud_label
PAY0000594,C01526,S002263,2025-11-02 00:14:22,google_pay,442453,ES,c70bca9daddf48e0,dev_47918a6b3770,75.19,success,0
PAY0000595,C00629,S002268,2025-12-19 12:10:43,apple_pay,478499,GB,1c999be331d54ac1,dev_f445476e835d,67.67,success,0
PAY0000596,C01288,S002269,2025-12-25 16:15:39,google_pay,496270,FR,ca32e9e0fa9a48fb,dev_4ecd0ebaf80b,40.25,success,0
PAY0000597,C01288,S002269,2025-11-21 09:11:33,card,404233,NL,ca32e9e0fa9a48fb,dev_edef0ddcbfc0,39.37,success,0
PAY0000598,C01288,S002269,2025-11-11 23:14:14,apple_pay,464776,GB,ca32e9e0fa9a48fb,dev_910109cf6bde,82.09,success,0
PAY0000599,C00745,S002276,2025-11-30 22:12:49,apple_pay,480802,NL,deac6a75c87345e0,dev_b51288660cf4,40.8,success,0
PAY0000600,C00745,S002276,2025-12-01 16:25:43,google_pay,463021,BE,deac6a75c87345e0,dev_d690af6e6ce7,48.78,failed,0
PAY0000601,C00377,S002294,2025-12-05 00:24:55,paypal,484585,DE,ea5ebfd054a64453,dev_95dc133d3f2f,101.04,success,0
PAY0000602,C00090,S002295,2025-12-25 00:00:27,apple_pay,428752,IT,212b4f92839b4fa7,dev_df12fc384e77,72.06,success,0
PAY0000603,C01066,S002297,2025-12-28 00:01:48,paypal,494510,ES,c840b6fdd1e442d9,dev_ca9e71958e0c,133.81,failed,0
PAY0000604,C00124,S002301,2025-12-26 21:56:14,google_pay,446353,FR,d1c12c2a1c1d4be0,dev_82a75befeefc,63.55,success,0
PAY0000605,C01855,S002307,2025-11-08 02:00:44,google_pay,440048,PT,7012c53c727e4f4f,dev_6d6e7bdc8604,182.15,success,0
PAY0000606,C01855,S002307,2025-11-25 23:29:53,google_pay,435224,FR,7012c53c727e4f4f,dev_c0b255bcfcd0,61.39,failed,0
PAY0000607,C02265,S002316,2025-12-09 15:29:56,card,479778,IT,4805d9abcbd54310,dev_6bc13c4d35a3,114.32,success,0
PAY0000608,C02051,S002321,2025-11-11 14:48:47,apple_pay,496050,BE,0c32debb0c874e10,dev_8c394d27a61f,45.7,success,0
PAY0000609,C02052,S002324,2025-12-16 14:10:18,google_pay,435180,PT,befa53f776ca4be8,dev_2bce2b1e5bc7,49.77,failed,0
PAY0000610,C00308,S002330,2025-11-03 04:58:00,google_pay,411254,DE,2ab821c489e448c6,dev_6a0c64d80cb4,142.78,success,0
PAY0000611,C02046,S002331,2025-12-09 04:48:16,card,496496,IT,b09be75ea3924de5,dev_fc7dc17abaa9,48.77,success,0
PAY0000612,C00634,S002345,2025-12-23 03:27:01,apple_pay,459480,BE,25b34f804eb647dd,dev_92eddb9ea7fa,60.47,failed,0
PAY0000613,C01425,S002350,2025-12-23 13:35:09,paypal,457014,NL,2d55927c3ce74f38,dev_7fc0bccefa47,49.52,success,0
PAY0000614,C01927,S002352,2025-12-31 06:06:10,apple_pay,464766,PT,0bc6e086ee1741a0,dev_b46b45c2c262,110.61,success,0
PAY0000615,C01927,S002352,2025-12-02 16:50:57,google_pay,430184,BE,0bc6e086ee1741a0,dev_6df80f1c2b83,38.7,success,0
PAY0000616,C01893,S002354,2025-12-04 14:00:10,paypal,440791,ES,7511c61239ec4ab3,dev_b984d77522c3,120.11,success,0
PAY0000617,C00043,S002356,2025-11-20 15:32:07,card,456418,DE,484b752e23b945dc,dev_cca3f7e70708,74.45,failed,0
PAY0000618,C00179,S002357,2025-12-13 16:14:12,card,455866,DE,40629d907fee4b4c,dev_e9f8a4aae14c,72.52,success,0
PAY0000619,C00179,S002357,2025-12-30 04:48:28,google_pay,474824,ES,40629d907fee4b4c,dev_8833a9f071c7,64.98,success,0
PAY0000620,C01216,S002366,2025-12-15 17:37:56,paypal,423151,BE,710a222b3bd54a31,dev_d9a64f399253,117.08,success,0
PAY0000621,C02485,S002367,2025-11-10 07:34:16,apple_pay,411940,BE,a367b61e4e514d59,dev_0d5752d83604,60.42,success,0
PAY0000622,C00462,S002380,2025-12-29 21:19:01,google_pay,489375,PT,e0d28c972e2e4138,dev_8a752e7ddf4c,48.43,failed,0
PAY0000623,C00331,S002390,2025-11-16 04:00:18,paypal,456248,DE,44ec8895fbea4282,dev_f332610c94e6,84.28,failed,0
PAY0000624,C00454,S002394,2025-11-01 00:01:09,paypal,457554,DE,9c78a683ac06489e,dev_ab361baab400,64.17,success,0
PAY0000625,C00826,S002395,2025-12-08 19:57:33,paypal,498837,DE,59c96778b8e846b2,dev_d3f631cd50a2,161.15,success,0
PAY0000626,C00908,S002397,2025-11-21 07:50:22,paypal,474668,DE,c78c58ac29e44c22,dev_7fe90544cb5e,100.52,success,0
PAY0000627,C00107,S002404,2025-12-16 19:02:44,card,461281,BE,b110207bac3547b7,dev_e6984935dc0c,77.95,success,0
PAY0000628,C00107,S002404,2025-12-11 09:38:28,paypal,497362,DE,b110207bac3547b7,dev_f6629c025ce4,127.15,success,0
PAY0000629,C02274,S002405,2025-11-18 01:10:03,paypal,481931,NL,49d840a26ce54d6d,dev_440563905a35,34.71,success,0
PAY0000630,C00167,S002408,2025-11-07 13:43:12,google_pay,459345,BE,af3f2ff0b93e483b,dev_858e5df96d7b,85.84,success,0
PAY0000631,C00167,S002408,2025-11-10 02:44:42,card,498820,ES,af3f2ff0b93e483b,dev_961fa028c884,69.82,success,0
PAY0000632,C00167,S002408,2025-12-13 16:20:14,card,462233,NL,af3f2ff0b93e483b,dev_20d879b62a08,60.85,success,0
PAY0000633,C01239,S002420,2025-11-11 06:40:35,card,415475,FR,4e7a7ae7a5014abd,dev_bb818461065a,58.77,success,0
PAY0000634,C01239,S002420,2025-11-07 07:33:55,apple_pay,429018,ES,4e7a7ae7a5014abd,dev_90eb8cd7eed5,110.05,success,0
PAY0000635,C01392,S002424,2025-11-10 20:57:29,apple_pay,443027,ES,60511a49381b48f3,dev_a581590df72f,28.86,success,0
PAY0000636,C01392,S002424,2025-12-28 17:23:28,card,401724,IT,60511a49381b48f3,dev_5c751ae7d18a,82.49,success,0
PAY0000637,C00425,S002446,2025-11-05 00:50:55,google_pay,434951,GB,19f88b4d2e4e4c0e,dev_605ef441c9c1,35.03,success,0
PAY0000638,C00425,S002446,2025-11-27 05:58:07,paypal,453693,ES,19f88b4d2e4e4c0e,dev_aff22b9a7d71,59.74,failed,0
PAY0000639,C00447,S002455,2025-11-29 06:03:10,paypal,489525,PT,808ee3b1d6b44d10,dev_983ad205b146,65.19,success,0
PAY0000640,C01917,S002464,2025-12-06 11:56:17,card,448697,IT,82a22130e4fc418b,dev_43e6602cb379,138.02,success,0
PAY0000641,C01688,S002474,2025-11-29 06:42:01,card,463425,GB,2c4a74f58f084439,dev_f34233fccefa,52.45,success,0
PAY0000642,C01688,S002474,2025-12-17 06:37:04,apple_pay,480388,IT,2c4a74f58f084439,dev_3b9e5e0e15b2,68.34,success,0
PAY0000643,C01688,S002474,2025-11-19 10:13:37,card,410006,IT,2c4a74f58f084439,dev_71cd75782124,38.36,success,0
PAY0000644,C01054,S002486,2025-11-17 00:37:40,apple_pay,472191,NL,d2a22797f413470a,dev_36950785fb2e,83.73,success,0
PAY0000645,C01227,S002494,2025-12-22 09:39:43,card,499979,GB,c360dd7661224025,dev_a0bc42d1d41d,36.64,success,0
PAY0000646,C00095,S002501,2025-12-04 05:36:08,paypal,424579,GB,b9340ef9b8a1449c,dev_ee5286aadf32,29.96,failed,0
PAY0000647,C00694,S002515,2025-12-27 08:54:34,card,402793,ES,ad033ff33af640a8,dev_6d155035858d,33.82,success,0
PAY0000648,C01720,S002516,2025-12-07 20:04:00,paypal,488167,FR,27761e7dd12740fe,dev_ea0c5c7504a0,58.69,success,0
PAY0000649,C00104,S002526,2025-11-09 22:49:01,card,426996,PT,fa994b52dbd04eb5,dev_4724af455277,60.03,success,0
PAY0000650,C00031,S002549,2025-12-21 11:52:24,apple_pay,487688,NL,e676b7352035432c,dev_7db2e7670939,111.12,success,0
PAY0000651,C00031,S002549,2025-11-20 06:39:23,card,404377,IT,e676b7352035432c,dev_aeda1db132ba,132.29,success,0
PAY0000652,C00612,S002550,2025-11-14 06:45:59,google_pay,410522,GB,fb6cc65438834a5e,dev_8fa6311880b5,130.86,success,0
PAY0000653,C01865,S002551,2025-11-10 08:43:16,paypal,499804,GB,e955c7c15a854747,dev_ecc6aa77117a,111.92,success,0
PAY0000654,C01865,S002551,2025-11-23 02:58:49,paypal,404330,PT,e955c7c15a854747,dev_00e226b7bb2d,169.68,success,0
PAY0000655,C00302,S002552,2025-11-20 03:22:22,paypal,483645,DE,d6602661a0f94924,dev_cb7b7e2fcc4c,81.85,success,0
PAY0000656,C00940,S002555,2025-12-30 08:49:54,card,481073,DE,81f5428d08334598,dev_7c7c00c392df,82.39,success,0
PAY0000657,C00732,S002558,2025-12-06 04:09:12,google_pay,420312,BE,a646301977d84e96,dev_66e1cebccde0,151.74,failed,0
PAY0000658,C02043,S002561,2025-12-21 13:34:39,google_pay,494545,DE,0ecc5c483e644ca8,dev_edc3bf5abaa7,40.39,failed,0
PAY0000659,C02043,S002561,2025-12-08 20:34:17,apple_pay,415861,DE,0ecc5c483e644ca8,dev_86096881ebaf,101.79,success,0
PAY0000660,C00970,S002562,2025-12-30 13:57:18,apple_pay,421725,IT,446042b98fe64455,dev_26bd4b086fef,65.29,success,0
PAY0000661,C00970,S002562,2025-12-04 02:42:19,apple_pay,433223,NL,446042b98fe64455,dev_bf3aa0a68ff8,121.5,failed,1
PAY0000662,C00089,S002572,2025-11-10 22:06:38,google_pay,481621,GB,664bcefaa77f4caa,dev_0a5dc25e5fb9,113.5,success,0
PAY0000663,C00399,S002577,2025-12-04 04:15:22,paypal,431444,GB,d9fa65691f0642fb,dev_6f5b02d3408c,61.93,success,0
PAY0000664,C01724,S002578,2025-11-07 17:25:13,paypal,478233,ES,605844cf93ee4620,dev_6436610e4ec6,38.78,success,0
PAY0000665,C01724,S002578,2025-12-08 04:44:34,apple_pay,422108,NL,605844cf93ee4620,dev_913fc2702e12,122.4,failed,0
PAY0000666,C01555,S002582,2025-11-05 05:00:53,apple_pay,426564,NL,4e37735ff9ec4201,dev_9ee9c44bf5b7,53.9,success,0
PAY0000667,C02277,S002598,2025-12-13 23:21:47,card,400557,PT,7860dc746c354c1d,dev_2e1bcf037b52,70.42,success,0
PAY0000668,C01295,S002605,2025-11-10 11:55:04,card,412749,DE,77fe65841213492c,dev_c863435ded60,40.31,success,0
PAY0000669,C01722,S002611,2025-11-22 02:44:41,google_pay,465278,GB,2d0935be0f9f4df1,dev_bf54e3aecee1,56.7,success,0
PAY0000670,C01722,S002611,2025-11-24 10:41:27,card,445246,ES,2d0935be0f9f4df1,dev_743f8fdebcdc,105.36,failed,0
PAY0000671,C02499,S002614,2025-12-24 03:02:39,apple_pay,422498,FR,5160c3c9c54a49f9,dev_d4e244f886d2,79.31,success,0
PAY0000672,C02483,S002617,2025-12-27 01:40:51,apple_pay,469526,PT,63614b824de140e9,dev_b7fe3a20487f,47.56,success,0
PAY0000673,C01211,S002618,2025-12-23 07:35:57,apple_pay,483088,NL,de1eb28550224bb8,dev_3b54041b4890,28.63,success,0
PAY0000674,C01636,S002634,2025-12-03 12:57:20,paypal,401367,NL,ca6edb07cd1d4630,dev_2c48c397b643,90.89,success,0
PAY0000675,C01636,S002634,2025-12-22 12:35:01,apple_pay,477415,DE,ca6edb07cd1d4630,dev_88ec2445172c,55.32,failed,0
PAY0000676,C00029,S002648,2025-11-19 14:27:07,card,409791,FR,7ea07e8a33224005,dev_d4dea93ff2a6,72.15,success,0
PAY0000677,C00786,S002657,2025-12-24 23:00:01,google_pay,408348,PT,2868ed3fb39143dc,dev_d30668f54302,62.7,success,0
PAY0000678,C00786,S002657,2025-11-11 08:09:33,card,493491,FR,2868ed3fb39143dc,dev_7b54b9af0339,55.07,success,0
PAY0000679,C02150,S002660,2025-11-09 05:50:10,paypal,470525,BE,67d777539845498c,dev_c0019e5e880a,88.14,success,0
PAY0000680,C02150,S002660,2025-11-18 21:03:06,card,454109,GB,67d777539845498c,dev_6bbd49bcd00d,45.12,success,0
PAY0000681,C02221,S002661,2025-12-24 18:47:43,card,423679,ES,d444918d626042b9,dev_65188e4a8fc8,71.33,success,0
PAY0000682,C01028,S002662,2025-12-14 05:49:54,paypal,491159,ES,d613d59acb0e4236,dev_84822a7a54f2,80.37,success,0
PAY0000683,C02017,S002670,2025-12-03 02:18:39,card,433698,BE,eedfaae6f1d24d2f,dev_5ebeb3b29dd2,122.29,success,0
PAY0000684,C02017,S002670,2025-12-12 04:02:50,paypal,464636,PT,eedfaae6f1d24d2f,dev_f1b07bb57d1c,68.27,success,0
PAY0000685,C02017,S002670,2025-11-28 11:11:00,card,407342,IT,eedfaae6f1d24d2f,dev_4e825a874b8c,39.0,failed,0
PAY0000686,C01251,S002675,2025-11-10 01:13:24,paypal,491236,GB,425e1be4f83d4f66,dev_4efb9c347567,90.35,success,0
PAY0000687,C02298,S002681,2025-12-27 02:48:43,google_pay,430770,PT,549eb025f3c24e31,dev_b29e0de79644,44.72,success,0
PAY0000688,C00597,S002684,2025-12-17 02:13:00,google_pay,499585,GB,c585d8704f5847cd,dev_91939a1633ae,49.33,success,0
PAY0000689,C00597,S002684,2025-11-22 17:41:12,paypal,462100,BE,c585d8704f5847cd,dev_9d767e725881,53.25,success,0
PAY0000690,C00597,S002684,2025-11-21 21:52:01,apple_pay,428228,PT,c585d8704f5847cd,dev_309febec93ba,61.37,failed,0
PAY0000691,C01926,S002692,2025-11-30 19:37:08,paypal,414763,NL,fd9be688bba84f67,dev_899f9cdc166f,119.31,failed,0
PAY0000692,C01926,S002692,2025-11-11 11:47:02,card,416034,BE,fd9be688bba84f67,dev_a2751b810acb,89.42,success,0
PAY0000693,C02362,S002695,2025-11-12 10:42:26,apple_pay,465527,GB,0dbea3b1a8894811,dev_94a711137bf1,40.65,success,0
PAY0000694,C00485,S002697,2025-11-04 04:36:12,apple_pay,461778,BE,dd879ed08dab4f0f,dev_793c240dc62a,131.72,success,0
PAY0000695,C00246,S002700,2025-11-17 14:37:11,apple_pay,450328,FR,ad699f134f7d401f,dev_6a11f2d29b8b,107.5,success,0
PAY0000696,C02291,S002703,2025-11-02 13:07:16,paypal,482425,GB,84260b3edc2747be,dev_4405a1443ba2,80.44,success,0
PAY0000697,C02291,S002703,2025-11-12 04:24:57,paypal,438991,PT,84260b3edc2747be,dev_60e894d4f9db,23.5,success,0
PAY0000698,C02291,S002703,2025-12-21 00:12:11,apple_pay,415390,PT,84260b3edc2747be,dev_c1da0abe5597,45.61,success,0
PAY0000699,C00847,S002709,2025-11-07 15:49:54,paypal,473952,ES,659eb40904104056,dev_11f7bfb661e6,66.96,success,0
PAY0000700,C00847,S002709,2025-11-03 07:28:18,google_pay,495440,IT,659eb40904104056,dev_0f39a76cb229,140.46,success,0
PAY0000701,C02390,S002710,2025-11-30 03:43:14,card,436820,DE,e7ff0422120a4e0f,dev_f971f93c83fe,121.08,success,0
PAY0000702,C00798,S002715,2025-11-07 02:03:22,card,457523,DE,996261a0d8234be0,dev_d83dae54ecf7,43.19,success,0
PAY0000703,C00798,S002715,2025-12-09 10:59:55,card,429090,DE,996261a0d8234be0,dev_be78fc0a6529,31.31,success,0
PAY0000704,C00599,S002720,2025-12-14 04:04:35,paypal,481392,IT,2ff713d8bfb347df,dev_484a0d6e10a9,61.43,success,0
PAY0000705,C00599,S002720,2025-11-18 09:06:19,card,449046,DE,2ff713d8bfb347df,dev_265e4c37541a,71.03,success,0
PAY0000706,C01686,S002734,2025-12-07 03:06:10,google_pay,458672,IT,ae4dd9770b334bf2,dev_5983ccc1c330,38.15,success,0
PAY0000707,C02402,S002735,2025-12-03 01:05:29,card,445711,DE,f335079639cc4f1f,dev_3050ab0ffe6b,45.06,success,0
PAY0000708,C01419,S002736,2025-12-02 00:56:25,google_pay,433509,DE,c9419827ec2c41e0,dev_9fde8ce64c43,172.82,success,0
PAY0000709,C00515,S002744,2025-11-12 19:41:40,paypal,404409,IT,c94bb8efef324dc1,dev_763825fb427a,56.36,success,0
PAY0000710,C00515,S002744,2025-12-21 21:38:47,paypal,428465,ES,c94bb8efef324dc1,dev_38c4d848503d,58.24,success,0
PAY0000711,C01085,S002745,2025-11-10 17:34:16,card,487373,NL,17357c058a344b7a,dev_50aea4de061d,237.9,failed,1
PAY0000712,C02350,S002748,2025-11-04 23:12:44,apple_pay,415423,NL,6414b16a7e824830,dev_1d848d49b7ea,57.26,success,0
PAY0000713,C02350,S002748,2025-11-06 03:39:01,google_pay,457651,IT,6414b16a7e824830,dev_6fe15766d905,42.31,success,0
PAY0000714,C00297,S002751,2025-11-15 02:23:08,apple_pay,409458,GB,aca0043e759841b2,dev_8434b81fbb6b,48.47,success,0
PAY0000715,C02186,S002756,2025-12-11 10:16:46,google_pay,480232,IT,60a9feddb8bf4edf,dev_ea9f8954b630,76.04,success,0
PAY0000716,C00454,S002757,2025-12-22 17:10:46,paypal,483188,BE,28cf2d35d1b54481,dev_ace180b199f2,53.86,success,0
PAY0000717,C01250,S002758,2025-12-11 11:44:12,paypal,473525,FR,d169af9b4a5847b0,dev_552f5a219c54,62.89,success,0
PAY0000718,C01250,S002758,2025-11-02 11:00:47,google_pay,457201,PT,d169af9b4a5847b0,dev_0e06f750b03f,65.41,success,0
PAY0000719,C02491,S002759,2025-11-16 14:39:39,google_pay,411220,FR,0cdd8f1ea9ac4fe6,dev_84a2d852c9a7,274.94,success,0
PAY0000720,C00949,S002765,2025-11-26 03:26:05,paypal,407312,ES,a535ef7cd60841d0,dev_467c30b715bc,91.9,success,0
PAY0000721,C00155,S002771,2025-11-09 14:46:11,google_pay,431619,ES,1fb557ba42fe49f1,dev_124c3f5eb1a7,43.47,success,0
PAY0000722,C01261,S002778,2025-11-26 16:54:06,google_pay,420431,ES,1012cd515fa145c2,dev_28dacee358ec,61.66,success,0
PAY0000723,C01261,S002778,2025-12-10 20:56:10,apple_pay,481463,FR,1012cd515fa145c2,dev_7066fff17250,95.71,success,0
PAY0000724,C00122,S002781,2025-12-19 07:28:49,card,442013,ES,f9f62513eb77492f,dev_bd6369603481,108.56,failed,0
PAY0000725,C00707,S002786,2025-12-13 19:49:59,apple_pay,418027,NL,b4d555cb70fa43e7,dev_67877187e7d6,32.4,success,0
PAY0000726,C01977,S002793,2025-11-29 09:11:03,paypal,475756,ES,c9f7c4bb534349c2,dev_fa4e857218ad,35.24,failed,0
PAY0000727,C00907,S002804,2025-12-28 07:57:00,apple_pay,413217,PT,d2af290993b14066,dev_35765189f88e,82.39,failed,1
PAY0000728,C02419,S002806,2025-11-18 20:00:05,paypal,460117,GB,3f5adea5490d4e72,dev_a5a9fc31a652,50.05,failed,0
PAY0000729,C00332,S002808,2025-12-31 21:06:36,google_pay,473131,GB,334dc67df35b49ad,dev_c10eeff4aae9,46.98,success,0
PAY0000730,C00332,S002808,2025-12-12 07:22:17,card,496988,IT,334dc67df35b49ad,dev_e473c1543d8e,72.54,failed,0
PAY0000731,C02424,S002813,2025-11-22 17:59:42,paypal,454653,NL,013ee84743774e9c,dev_72c2f6172af7,95.19,failed,0
PAY0000732,C01574,S002815,2025-12-20 20:40:27,card,442990,NL,b8ccb9496e9a48b3,dev_701277050610,59.89,failed,0
PAY0000733,C01574,S002815,2025-12-11 21:33:45,card,460352,IT,b8ccb9496e9a48b3,dev_198558c7ebf0,27.82,success,0
PAY0000734,C00420,S002816,2025-11-18 10:41:08,apple_pay,479028,PT,f1ed3d4dc1e14a76,dev_4bf2a40ff47b,52.57,success,0
PAY0000735,C02001,S002819,2025-12-12 10:57:43,paypal,412785,FR,1fb4196e47804a17,dev_2e18dd40ba3d,39.56,success,0
PAY0000736,C01519,S002821,2025-12-06 13:02:57,apple_pay,491774,IT,9e1585ed5ece4a17,dev_753f64dd72fa,85.86,failed,0
PAY0000737,C01725,S002837,2025-12-07 11:04:00,google_pay,485334,ES,a80a5c45f70a4c34,dev_fd6705c6a215,167.79,success,0
PAY0000738,C02344,S002840,2025-11-26 04:30:53,google_pay,400032,IT,3d36840c3efa47dc,dev_47e4a6b61254,75.91,success,0
PAY0000739,C02344,S002840,2025-11-16 11:35:11,paypal,439245,NL,3d36840c3efa47dc,dev_8ce235e7a76b,81.33,success,0
PAY0000740,C01385,S002845,2025-12-19 13:56:40,paypal,448675,BE,97e44db3e0174332,dev_1f6d2c98b6d3,96.14,success,0
PAY0000741,C01385,S002845,2025-11-16 09:33:38,google_pay,470518,IT,97e44db3e0174332,dev_6f4e208199af,122.32,success,0
PAY0000742,C01385,S002845,2025-12-27 23:44:03,paypal,480824,FR,97e44db3e0174332,dev_6f74f7466e06,51.32,failed,0
PAY0000743,C02355,S002850,2025-11-04 05:40:29,apple_pay,456039,ES,18bf894e13f24742,dev_b2ca6e52e1b6,65.12,failed,0
PAY0000744,C01408,S002858,2025-11-30 05:28:08,apple_pay,494635,NL,95184c3794634cad,dev_1ac64f66e44e,102.19,success,0
PAY0000745,C01808,S002864,2025-12-08 20:40:58,paypal,466825,NL,3bfd887d65de4a43,dev_91649e877727,43.65,success,0
PAY0000746,C01808,S002864,2025-12-31 21:35:05,apple_pay,487020,ES,3bfd887d65de4a43,dev_a7bd67dede51,33.82,success,0
PAY0000747,C01808,S002864,2025-12-06 02:16:18,paypal,483238,FR,3bfd887d65de4a43,dev_5a611cad8f11,54.09,success,0
PAY0000748,C01568,S002865,2025-12-04 11:26:13,apple_pay,483383,IT,efe304c2a93d4975,dev_68a07d416475,117.38,failed,0
PAY0000749,C00023,S002866,2025-11-30 17:49:15,apple_pay,483504,PT,98a6ae81e5af4d15,dev_aeb222c714ca,71.04,success,0
PAY0000750,C01634,S002867,2025-12-05 11:12:59,card,482489,ES,d5f57b5948634d9a,dev_24f19ac345ac,54.06,success,0
PAY0000751,C01607,S002875,2025-12-13 22:07:58,apple_pay,490262,ES,9c75ee023d1b484f,dev_73dfd548127f,105.33,success,0
PAY0000752,C00270,S002896,2025-11-07 00:04:17,paypal,422150,BE,5ef7dc2730be45e8,dev_3a63c2f89188,85.55,success,0
PAY0000753,C00270,S002896,2025-12-19 02:34:26,apple_pay,473004,FR,5ef7dc2730be45e8,dev_38ca20e27ce6,47.01,success,0
PAY0000754,C01124,S002898,2025-11-20 02:20:31,apple_pay,454125,NL,e04892cb14f242b4,dev_fbc76f30b9f4,61.23,success,0
PAY0000755,C01124,S002898,2025-12-15 08:19:01,google_pay,416728,NL,e04892cb14f242b4,dev_73f533aa0f08,42.06,failed,0
PAY0000756,C01384,S002904,2025-11-07 13:21:17,paypal,489398,PT,696761c094994c67,dev_2003252a53ef,71.13,success,0
PAY0000757,C01379,S002910,2025-12-13 14:30:24,apple_pay,467195,IT,4eb8053b18434f76,dev_770b3acd88be,88.8,success,0
PAY0000758,C01379,S002910,2025-12-13 14:34:38,card,431926,IT,4eb8053b18434f76,dev_9e8cbbd742c5,22.06,success,0
PAY0000759,C01746,S002912,2025-11-05 20:19:52,google_pay,457036,ES,16e0b32f0d88495f,dev_04bfb9b64528,42.14,failed,0
PAY0000760,C01862,S002913,2025-11-10 04:33:18,card,433701,DE,a77d7619c21f48bd,dev_9fe127c0068b,141.93,success,0
PAY0000761,C01862,S002913,2025-11-12 08:55:42,card,497426,BE,a77d7619c21f48bd,dev_b557702b3394,57.34,failed,0
PAY0000762,C01862,S002913,2025-12-16 14:53:12,google_pay,404716,BE,a77d7619c21f48bd,dev_d6bb7b2e7122,140.67,success,0
PAY0000763,C00976,S002916,2025-12-19 17:21:46,card,453397,BE,fd6bdb63013b416f,dev_d00b986bde39,37.57,failed,0
PAY0000764,C00063,S002921,2025-12-26 08:53:24,paypal,478568,NL,526615f995f647ea,dev_5c858b332c6e,52.49,success,0
PAY0000765,C02073,S002926,2025-12-24 01:26:45,paypal,445322,ES,7ecb2b45eb494c4a,dev_70cd683cd343,73.55,success,0
PAY0000766,C02073,S002926,2025-12-07 17:39:50,card,472282,FR,7ecb2b45eb494c4a,dev_69c94316cbcd,57.78,success,0
PAY0000767,C02073,S002926,2025-11-01 16:56:30,paypal,414710,FR,7ecb2b45eb494c4a,dev_7ca1a7117683,117.85,failed,0
PAY0000768,C01292,S002928,2025-12-18 10:16:06,apple_pay,469111,BE,f27c4e38eff84af0,dev_b560ddfa4f5b,63.23,success,0
PAY0000769,C01292,S002928,2025-11-02 19:39:30,apple_pay,435319,NL,f27c4e38eff84af0,dev_4d1da3a8778b,91.88,success,0
PAY0000770,C01133,S002932,2025-11-05 16:08:13,apple_pay,495450,GB,0988954ac3584a86,dev_eefdfc3168a5,40.8,success,0
PAY0000771,C01133,S002932,2025-11-01 20:27:22,card,457338,GB,0988954ac3584a86,dev_216e6330f585,75.11,success,0
PAY0000772,C01042,S002939,2025-12-10 22:22:42,card,430190,DE,c053210eb86040bb,dev_affcdf26152e,57.9,success,0
PAY0000773,C00855,S002941,2025-12-07 01:29:29,paypal,487585,PT,f0bae38af0594fb2,dev_31e46f05e8bd,42.49,success,0
PAY0000774,C00855,S002941,2025-11-30 17:50:05,paypal,423562,PT,f0bae38af0594fb2,dev_44ecfc88404a,82.27,success,0
PAY0000775,C01988,S002945,2025-11-22 14:42:26,paypal,490085,NL,7b7885b8e97440aa,dev_fa962bf97be6,123.1,success,0
PAY0000776,C00490,S002950,2025-11-22 18:51:05,card,482931,DE,0ecd2544af794220,dev_cc808f592f1e,51.02,success,0
PAY0000777,C00490,S002950,2025-12-15 08:43:25,paypal,420550,GB,0ecd2544af794220,dev_5f20d79bda54,80.66,failed,0
PAY0000778,C01256,S002966,2025-12-10 22:11:23,apple_pay,489251,IT,ac811db939f84f30,dev_0a004e67d045,60.53,success,0
PAY0000779,C01256,S002966,2025-12-31 22:13:31,apple_pay,476036,DE,ac811db939f84f30,dev_1fa1136d3d51,69.98,success,0
PAY0000780,C01256,S002966,2025-11-15 21:33:16,google_pay,445751,BE,ac811db939f84f30,dev_066fdb538401,97.31,success,0
PAY0000781,C02321,S002970,2025-11-06 09:56:56,google_pay,463108,IT,4b81a97ad61f441c,dev_f2a647e287c8,127.59,failed,0
PAY0000782,C01101,S002975,2025-12-09 01:04:40,google_pay,499164,BE,9b0683e6ff374f88,dev_96e22cd0a489,116.61,success,0
PAY0000783,C01308,S002985,2025-12-01 15:59:41,apple_pay,426010,GB,c9597ff20c5a4071,dev_142bc5e7c307,47.59,failed,0
PAY0000784,C01308,S002985,2025-12-19 19:31:31,card,401439,NL,c9597ff20c5a4071,dev_1c5685ab4668,36.42,success,0
PAY0000785,C02071,S002994,2025-11-05 02:29:58,paypal,436184,GB,8964c08afa1840c8,dev_47f397bc5177,26.97,success,0
PAY0000786,C00619,S002998,2025-11-15 13:17:34,paypal,403953,NL,f661763e0c74462b,dev_9ef06f638d2c,88.66,success,0
PAY0000787,C00302,S003001,2025-12-05 12:13:41,card,432609,FR,27e029258e7d44f4,dev_2079594bd3d7,52.62,success,0
PAY0000788,C00612,S003004,2025-12-15 21:50:31,google_pay,439528,BE,e42cef96360d4382,dev_50eaf357b203,107.56,success,0
PAY0000789,C00074,S003008,2025-11-11 04:07:29,card,446433,GB,94a41aaf6fc74655,dev_6414f46cc548,41.86,success,0
PAY0000790,C00937,S003015,2025-11-12 04:55:28,apple_pay,442421,IT,61ad3440b13640c5,dev_07e153eda904,81.52,success,0
